Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,10494.4746850409,11652.9290294061,22519.6408855547,23814.1197034605,25408.6379771601,25020.8648271756,24167.3551199699,27664.8914080918,27913.5882331645,29988.9022903108,31555.5207890657,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,1700.93581132748,1790.77072090719,5986.89723080084,6138.12063922999,5996.28775888893,6069.27407282315,5776.19343817718,6673.97429035651,7266.02243154199,8617.04840986329,9793.69205809432,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2374.40408071154,2044.35074576548,7659.54924391363,8575.46129195764,8911.87742979014,9058.74177112172,8478.35038656806,10014.5108823837,11421.1364427001,12129.8641155432,13337.4386956337,..
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,15470.4116881227,16976.0452668705,31456.8971280656,33394.5888043692,36054.953230113,35374.1403676934,34694.7035869195,39206.9791776084,38066.8844892624,41566.5741100785,43304.9642561331,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,1121.80132830689,751.801263034453,1491.08080315915,1549.60952933559,1634.92965875473,1861.6533045303,1618.4798041022,1711.40128929758,1850.91743054769,1682.75058845476,1527.95809514037,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,457.468692315205,377.459385908018,894.708764701024,943.132832332498,985.478210719267,983.900062178744,962.590226473892,1061.41414950431,1121.48387311982,1155.90445279924,1216.37508472564,..
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,16573.1448542517,22374.3254750161,37057.8096501124,38776.5615949516,41094.8560877186,41342.2066107349,40108.2348602411,45081.6648348438,46553.1150181383,48608.1947665895,50302.6052129514,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,1055.09810400631,1477.69257780304,5534.81953332907,6053.30921793356,6394.19484299789,6476.07259783679,6191.51088391849,7314.52836425795,7699.23258826186,7925.3992413749,8219.91265703844,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,929.094250911923,1251.80798458527,4447.41739069513,4831.93005964107,5085.50217477104,5167.89523774326,4923.57218418891,5754.24675079938,6036.81374407089,6149.50554558945,6327.1439970487,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,529.418516423727,619.821306002406,1790.53787826053,1804.50559433385,1869.38204447614,2205.87361894796,2008.89632662853,2142.31172674601,2234.83616206483,1915.31328433422,1650.63788113049,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,384.071674996326,372.859415968736,1054.10011053311,1110.744251052,1159.06134313704,1186.40559680864,1170.98051516892,1256.19296430735,1332.31730178708,1333.20971979026,1398.11181264033,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,432.610564539922,458.298938832863,1314.0817741131,1355.23505457315,1408.95016839901,1544.27890067061,1464.52261402905,1566.13709936781,1647.52732460307,1536.08719237098,1485.92227405633,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,1068.50986715113,1677.20655312269,8297.33610796797,9138.44134545505,9966.81160876463,10120.3125161359,9873.93519864422,11759.7974990154,12286.0846812169,12437.9861721907,12874.1679137972,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,2511.4430414948,4472.58404552831,8241.45140922665,9065.54817792866,8778.37906311973,8539.39776066424,7168.64740599577,8291.07156305024,9408.84820249156,10508.6472548025,10737.6463538652,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,2437.12236336699,4290.89542947118,7977.19727122285,8827.8501051856,8484.48335233409,8282.78290882792,6904.27677369596,7970.6164425206,9111.34927084769,10196.271088969,10382.3911125152,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,2439.30313189056,4388.92611014216,8082.02330614142,8918.30251254156,8620.46890240755,8362.63429845968,6964.3711102796,8075.78816650564,9174.55690452428,10260.5196915782,10474.2809944408,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,370.750124436066,333.3638860949,966.721782937566,1035.19428808636,1080.56177999961,1105.24693378698,1088.72161311357,1175.55718251136,1299.36172423082,1257.69806699331,1293.40100322932,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,805.876785600706,1178.01096453065,4274.9314240157,4615.000484095,4853.74507668345,4943.24879858439,4732.82727829687,5524.24398933119,5741.78381882953,5856.29495195922,6002.45120765259,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,489.354554846981,361.877753824032,633.792954627598,634.710788724745,645.846067078285,645.998249720369,605.437906755342,651.812637638679,734.204117595357,714.151764242762,751.322764042233,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,432.47454582142,559.072816607956,1895.24399500136,2026.19304074045,2085.0452543512,2228.84805859217,2121.61421722256,2369.9577651033,2493.61487371356,2493.38985253651,2544.49245457752,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2183.54170524632,2220.38439290516,5126.05331639032,5279.47951180077,5545.88899607591,5412.42875673528,4742.76402632259,5615.91186098726,6430.53553485753,6149.061198935,6265.44445247452,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1555.05827461027,1247.47238123443,2863.14057781135,2859.85560174494,2809.30894215325,2695.63342343005,2408.49731335268,2753.47858029524,3015.7557973385,2873.03929302735,2971.05462651558,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1551.33182483379,1246.01975069059,2858.61689096826,2854.66192638041,2804.12633142444,2688.96932958269,2402.73480964452,2746.96809945183,3010.19656726913,2868.88626501212,2973.77496155262,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,828.178421407121,1237.10225471924,4605.60639396078,4982.00575599033,5248.39737081301,5353.79775844374,5134.62007912707,6007.32308658146,6248.00962014697,6386.30246387838,6554.37054933497,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23653.5020058697,35151.3613936987,56112.2253713869,58184.8571647569,60890.5689258698,62874.6117089583,61468.3372208474,68424.560031595,74535.6365392629,78190.0640735535,81275.8436781762,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,17019.8138229679,23049.6329362256,36229.3490773616,37605.270624989,39552.6956716291,39708.8864576635,38597.246423496,43027.7494275706,43950.173710934,46580.4448807226,48322.1644204871,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3570.55788974992,4847.45033301194,10813.3826960431,11950.9740553004,13025.990833966,12907.6162560274,11770.4564127379,13717.0894877353,14320.7706776288,15334.1046502228,16094.1266173126,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1343.27719993773,1686.60570445369,3856.70459060951,4099.79965867267,4247.0901276249,4136.34140894161,3592.04110507296,3600.81254375167,3896.81060847355,4173.79964748513,4453.58561280276,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19133.9838313942,25890.8986396573,41502.2222895522,43114.2688521392,45535.8018785923,45840.3536114764,44743.738932431,49855.2269396596,50969.801641014,53813.7418308677,55644.314789934,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,939.805533338587,503.562641272677,1316.74567214685,1338.96011884626,1449.85562070843,1681.19065754666,1496.33767488397,1594.14229813292,1770.15579032782,1558.34344693401,1366.06577255622,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,3333.50757381486,4846.98212617811,10486.2161094903,11304.5050810878,12057.788581183,11990.4670996465,10723.093901861,12428.6087674544,13636.4661190787,14346.3202783396,15383.3425638674,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,359.953973128088,440.467918910931,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341896271,2532.38988993306,2690.07883749003,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,359.953973128088,440.467918910931,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341896271,2532.38988993306,2690.07883749003,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,728.527589410931,629.529731613317,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614,1865.11635260699,1680.77966672218,1532.92763550207,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,774.580966599021,684.279233995118,1545.27948291265,1641.39239957439,1718.42346098448,1907.22499436387,1716.50863861427,1885.48155965903,1963.80330032374,1750.13136836946,1576.69166875191,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,728.527589410931,629.529731613317,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614,1865.11635260699,1680.77966672218,1532.92763550207,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1151.7887372852,1846.75293360867,7413.22237473365,8064.20583627107,8569.23675625056,8657.73234539015,8346.18727671435,9918.69947746711,10324.5193124329,10657.9686111279,10996.101696107,..
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4325.66214326506,5501.26421816454,10204.9287763386,10747.764306505,11309.3830773178,11376.0818134476,10937.6846205191,12390.6686716727,12798.1658465319,13236.7163960917,13631.2043097215,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/08/2026,,,,,,,,,,,,,,,
